Title,DetailType,PlayTime,StartHour,EndHour,DayNightType,PlayTimeSummary,condition1,condition2
제10회 서울시민연극제,연극/뮤지컬,공연 19:30 (부대프로그램 시간 상이),,,정보 없음,정보 부족,"봄,가을","낮,밤"
제10회 울산울주세계산악영화제,영화/영상 축제,09:00~22:00,9,22,낮 중심,"운영시간 9:00~22:00 (총 13시간, 낮 9h, 밤 4h) → 낮과 밤 모두 운영","가을, 산악","낮,밤"
제10회 푸드테크 베지노믹스페어 (비건페스타ㅣ그린페스타ㅣESG푸드페스타),음식/요리 축제,10:00~18:00 (입장마감 17:00) 마지막 날 10:00~17:00 (입장마감 16:00),10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
제11회 계촌클래식축제,음악 축제,- 2025.06.0613:00~20:30- 2025.06.0713:00~22:00- 2025.06.0813:00~20:30,13,20,낮 중심,"운영시간 13:00~20:00 (총 7시간, 낮 5h, 밤 2h) → 낮과 밤 모두 운영",가을,"낮,밤"
제11회 대한민국국제포토페스티벌,사진/영상,10:00~19:00,10,19,낮 중심,"운영시간 10:00~19:00 (총 9시간, 낮 8h, 밤 1h) → 낮 중심","봄,가을","낮,밤"
제12회 마이크로 패밀리 킥앤런,걷기/달리기,10:00~14:00,10,14,낮 중심,"운영시간 10:00~14:00 (총 4시간, 낮 4h, 밤 0h) → 낮 중심","봄,가을",낮
제13회 디아스포라영화제,영화/영상 축제,10:00~22:00,10,22,낮 중심,"운영시간 10:00~22:00 (총 12시간, 낮 8h, 밤 4h) → 낮과 밤 모두 운영","봄,가을","낮,밤"
제13회 무주산골영화제,영화/영상 축제,10:30~마지막 상영 종료 시,,,정보 없음,정보 부족,"초여름,산골","낮,밤"
제14회 서울미래연극제,연극/뮤지컬,"금 19:30 / 토, 일 16:00",,,정보 없음,정보 부족,"봄,가을,도심","낮,밤"
제15회 서울청소년연극축제,연극/뮤지컬,"22일 ~ 27일 14:00, 20:00",,,정보 없음,정보 부족,"봄,가을","낮,밤"
제16회 INK 콘서트,음악 축제,14:00~21:30,14,21,낮·밤 혼합,"운영시간 14:00~21:00 (총 7시간, 낮 4h, 밤 3h) → 낮과 밤 모두 운영",가을,"낮,밤"
제16회 하이원 하늘숲길 트레킹 페스티벌,등산/트레킹,08:30~17:00,8,17,낮 중심,"운영시간 8:00~17:00 (총 9시간, 낮 9h, 밤 0h) → 낮 중심","봄,가을,숲길",낮
제17회 통영연극예술축제,연극/뮤지컬,10:00~ 21:00,10,21,낮 중심,"운영시간 10:00~21:00 (총 11시간, 낮 8h, 밤 3h) → 낮과 밤 모두 운영",여름,"낮,밤"
제17회 해피사이언스축제,과학 체험,09:40~17:30,9,17,낮 중심,"운영시간 9:00~17:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
제18회 2024 청소년의 달 기념행사 메타 열정 유,시민 참여,13:00~21:00,13,21,낮 중심,"운영시간 13:00~21:00 (총 8시간, 낮 5h, 밤 3h) → 낮과 밤 모두 운영",봄,"낮,밤"
제18회 전북청소년영화제,영화/영상 축제,10:30 ~ 18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
제1회 국제초콜릿쇼,음식/요리 축제,10:00~17:30,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심",가을,낮
제20회 부산도시농업박람회,농촌 체험,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
제20회 현인가요제,음악 축제,토요일 18:30~ / 일요일 19:00~,,,정보 없음,정보 부족,여름,"낮,밤"
제21회 EBS국제다큐영화제(EIDF2024),영화/영상 축제,EIDF2024 홈페이지 상영시간표 및 방송편성표 확인,,,정보 없음,정보 부족,여름,"낮,밤"
제21회 부산국제무용제,무용/퍼포먼스,- 목요일 19:30- 금요일~토요일 15:00,,,정보 없음,정보 부족,여름,"낮,밤"
제23회 성우하이텍배 KNN 환경마라톤,자전거/마라톤,7시 30분 집결,,,정보 없음,정보 부족,"봄,가을",낮
제24회 경로국악 대공연 The Present,음악 축제,2024.05.09 (목) 14:00,,,정보 없음,정보 부족,"봄,가을","낮,밤"
제24회 유니마총회&춘천세계인형극제,연극/뮤지컬,프로그램별 상이,,,정보 없음,정보 부족,여름,"낮,밤"
제24회 의정부음악극축제,연극/뮤지컬,14:00~20:30,14,20,낮 중심,"운영시간 14:00~20:00 (총 6시간, 낮 4h, 밤 2h) → 낮과 밤 모두 운영",봄,"낮,밤"
제26회 서귀포 유채꽃 국제걷기대회,걷기/달리기,09:00 ~ 17:00,9,17,낮 중심,"운영시간 9:00~17:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,야외,들판",낮
제27회 서울세계무용축제,무용/퍼포먼스,"공연별 상이 (15시, 19시30분, 20시 등)",,,정보 없음,정보 부족,가을,"낮,밤"
제28회 제주국제관광마라톤축제,자전거/마라톤,08:00~15:00,8,15,낮 중심,"운영시간 8:00~15:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄, 가을",낮
제29회 부산국제영화제,영화/영상 축제,09:00-22:00 영화상영 및 이벤트 일정에 따라 일별로 상이,9,22,낮 중심,"운영시간 9:00~22:00 (총 13시간, 낮 9h, 밤 4h) → 낮과 밤 모두 운영",가을,"낮,밤"
제2회 고향사랑의날,커뮤니티 행사,11:00~18:00 (토 16:00),11,18,낮 중심,"운영시간 11:00~18:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심",가을,낮
제2회 서울은평청년영화제(SESFF),영화/영상 축제,nan,,,정보 없음,정보 부족,"가을, 도시","낮,밤"
제2회 선원의날 한마음 걷기축제,걷기/달리기,08:30~12:10,8,12,낮 중심,"운영시간 8:00~12:00 (총 4시간, 낮 4h, 밤 0h) → 낮 중심","봄, 바닷가",낮
제38회 서울국제화장품·미용산업박람회 (2024 코스모뷰티서울),기타 도시 축제,10:00 - 17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,도시",낮
제3회 ACCF 애니메이션 모꼬지 찾아라! 애니메이션 친구들,캐릭터/애니메이션,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
"제3회 강릉국제아트페스티벌 (GIAF25) <에시자, 오시자>",복합 문화 예술,※장소별 운영 요일과 일정이 다르므로 홈페이지 참,,,정보 없음,정보 부족,"봄,가을","낮,밤"
제3회 발달장애인 문화예술페스티벌,복합 문화 예술,11:00~16:00,11,16,낮 중심,"운영시간 11:00~16:00 (총 5시간, 낮 5h, 밤 0h) → 낮 중심","봄,가을",낮
제45회 서울무용제,무용/퍼포먼스,20:00 / 시상식 및 폐막식 15:00,,,정보 없음,정보 부족,가을,"낮,밤"
제4회 가야시민가요제,음악 축제,18:00~21:00,18,21,밤 중심,"운영시간 18:00~21:00 (총 3시간, 낮 0h, 밤 3h) → 밤 중심","봄,가을",밤
제4회 성북청춘불패영화제 “Deep Focus”,영화/영상 축제,"개막식 2024. 11. 7. 19:00, 기타 프로그램별 상이",,,정보 없음,정보 부족,가을,"낮,밤"
제4회 전주거리인형극제,연극/뮤지컬,12:00~18:00,12,18,낮 중심,"운영시간 12:00~18:00 (총 6시간, 낮 6h, 밤 0h) → 낮 중심","봄,가을",낮
제4회 호러 홀로그램 페스티벌,미디어 아트,18:00~22:00,18,22,밤 중심,"운영시간 18:00~22:00 (총 4시간, 낮 0h, 밤 4h) → 밤 중심",가을,밤
제5회 여주인공 페스티벌,연극/뮤지컬,평일 19시30분 토 15시 18시 일 15시 (나는 배우다 평일 19시 30분 토 19시 일 15시),,,정보 없음,정보 부족,"봄,가을","낮,밤"
제6회 푸른하늘의 날 기념행사,환경 보호,11:00~16:00,11,16,낮 중심,"운영시간 11:00~16:00 (총 5시간, 낮 5h, 밤 0h) → 낮 중심","가을, 맑은 하늘",낮
제7회 금천과학축제,과학 체험,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
제7회 농촌융복합산업 제주국제박람회,농산물 축제,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심",가을,낮
제7회 예천국제스마트폰영화제,영화/영상 축제,11:00~20:20,11,20,낮 중심,"운영시간 11:00~20:00 (총 9시간, 낮 7h, 밤 2h) → 낮과 밤 모두 운영","봄,가을","낮,밤"
제8회 전주가족영화제,영화/영상 축제,- 5.29 (17:00~21:00)- 5.30 (16:30~21:00)- 5.31(10:00~17:30),17,21,밤 중심,"운영시간 17:00~21:00 (총 4시간, 낮 1h, 밤 3h) → 밤 중심","봄,가을","낮,밤"
제8회 전주국제단편영화제,영화/영상 축제,11:00~21:00,11,21,낮 중심,"운영시간 11:00~21:00 (총 10시간, 낮 7h, 밤 3h) → 낮과 밤 모두 운영","봄,가을","낮,밤"
제민천 밤페스타,야시장/플리마켓,18:00 ~ 22:00,18,22,밤 중심,"운영시간 18:00~22:00 (총 4시간, 낮 0h, 밤 4h) → 밤 중심","여름,가을",밤
제주 도새기 축제,농산물 축제,10:00 ~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
제주과학축전,과학 체험,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
제주독서대전,문학/책 축제,11:00~17:00,11,17,낮 중심,"운영시간 11:00~17:00 (총 6시간, 낮 6h, 밤 0h) → 낮 중심","봄,가을,제주",낮
제주들불축제,전통 의례/행사,10:00~22:00,10,22,낮 중심,"운영시간 10:00~22:00 (총 12시간, 낮 8h, 밤 4h) → 낮과 밤 모두 운영",봄,"낮,밤"
제주레저힐링축제,카약/래프팅,07:00~22:00,7,22,낮 중심,"운영시간 7:00~22:00 (총 15시간, 낮 11h, 밤 4h) → 낮과 밤 모두 운영","여름, 바다","낮,밤"
제주마 입목 문화축제,지역 고유 전통,4월 19일 - 10:00~16:00 / 4월 20일 - 10:00~15:00,10,16,낮 중심,"운영시간 10:00~16:00 (총 6시간, 낮 6h, 밤 0h) → 낮 중심","봄, 초여름",낮
제주민속촌 감물 및 봉숭아 물들이기 체험행사,전통 문화 체험,매일 08:30 - 19:00 (매표마감 18:00),8,19,낮 중심,"운영시간 8:00~19:00 (총 11시간, 낮 10h, 밤 1h) → 낮 중심",여름,"낮,밤"
제주민속촌 국화축제,꽃 축제,08:30~18:00 (매표마감 17:00),8,18,낮 중심,"운영시간 8:00~18:00 (총 10시간, 낮 10h, 밤 0h) → 낮 중심","가을,제주",낮
제주민속촌 수국축제,꽃 축제,10:00~16:00,10,16,낮 중심,"운영시간 10:00~16:00 (총 6시간, 낮 6h, 밤 0h) → 낮 중심",여름,낮
제주밭담축제,지역 고유 전통,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","가을,자연환경",낮
제주한잔 우리술 페스티벌,전통주 축제,17:00~23:00,17,23,밤 중심,"운영시간 17:00~23:00 (총 6시간, 낮 1h, 밤 5h) → 밤 중심","제주, 봄,가을","낮,밤"
제천국제한방천연물산업엑스포,기타 특산물,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
제천빨간오뎅축제,길거리 음식,12:00 ~ 21:00,12,21,낮 중심,"운영시간 12:00~21:00 (총 9시간, 낮 6h, 밤 3h) → 낮과 밤 모두 운영","가을,겨울","낮,밤"
조선통신사역사관 체험프로그램,역사 교육,11:00~17:00,11,17,낮 중심,"운영시간 11:00~17:00 (총 6시간, 낮 6h, 밤 0h) → 낮 중심","봄,가을",낮
종로 어디나 스테이지,거리 예술,공연별 상이,,,정보 없음,정보 부족,"봄,가을","낮,밤"
종로구 인왕산 해맞이 축제,일출/일몰 축제,06:30~09:00,6,9,낮 중심,"운영시간 6:00~9:00 (총 3시간, 낮 3h, 밤 0h) → 낮 중심",겨울,낮
종묘 묘현례,역사 재현,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
종묘대제,전통 의례/행사,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄, 맑은 날씨",낮
종묘제례악 야간 공연,음악 축제,20:00~21:00,20,21,밤 중심,"운영시간 20:00~21:00 (총 1시간, 낮 0h, 밤 3h) → 밤 중심",가을,밤
종이꽃밭 : 두할망본풀이 - 수원,연극/뮤지컬,평일 19:30주말 16:00,,,정보 없음,정보 부족,"봄, 가을","낮, 밤"
중구 청소년축제 야호,커뮤니티 행사,12:00~18:00,12,18,낮 중심,"운영시간 12:00~18:00 (총 6시간, 낮 6h, 밤 0h) → 낮 중심","봄,가을",낮
중구민의 날 페스타,커뮤니티 행사,15:00~21:10,15,21,낮·밤 혼합,"운영시간 15:00~21:00 (총 6시간, 낮 3h, 밤 3h) → 낮과 밤 모두 운영","봄,가을","낮,밤"
중랑 서울장미축제,꽃 축제,11:00~21:00,11,21,낮 중심,"운영시간 11:00~21:00 (총 10시간, 낮 7h, 밤 3h) → 낮과 밤 모두 운영",봄,"낮,밤"
중랑용마폭포축제,기타 도시 축제,09.2617:00~21:0009.2711:00~21:00,17,21,밤 중심,"운영시간 17:00~21:00 (총 4시간, 낮 1h, 밤 3h) → 밤 중심",가을,"낮,밤"
중앙동 한바퀴 시즌3,지역 상권,14:30~19:00,14,19,낮 중심,"운영시간 14:00~19:00 (총 5시간, 낮 4h, 밤 1h) → 낮 중심","봄,가을","낮,밤"
증평장뜰들노래축제,지역 고유 전통,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
지리산 마천골 흑돼지&산나물 축제,기타 특산물,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
지리산 함양고종시 곶감축제,농산물 축제,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","겨울, 산간",낮
지리산둘레길 걷기축제,등산/트레킹,10:00 ~ 18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
지리산산청곶감축제,농산물 축제,10:30~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","가을,겨울",낮
"지성(知性)애(愛) 빠지다, 부평향교",역사 교육,프로그램별 상이,,,정보 없음,정보 부족,가을,"낮,밤"
지용제,문학/책 축제,10:00~22:00,10,22,낮 중심,"운영시간 10:00~22:00 (총 12시간, 낮 8h, 밤 4h) → 낮과 밤 모두 운영",봄,"낮,밤"
진도신비의바닷길축제,바다/강 축제,10:00~21:00,10,21,낮 중심,"운영시간 10:00~21:00 (총 11시간, 낮 8h, 밤 3h) → 낮과 밤 모두 운영","여름,바다","낮,밤"
진봉새만금보리밭축제,농산물 축제,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심",봄,낮
진안고원 김치보쌈축제,음식/요리 축제,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심",가을,낮
진안고원 운장산 고로쇠축제,임산물 축제,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","늦겨울, 초봄",낮
진안홍삼축제,농산물 축제,10:00~21:00,10,21,낮 중심,"운영시간 10:00~21:00 (총 11시간, 낮 8h, 밤 3h) → 낮과 밤 모두 운영",가을,"낮,밤"
진주남강유등축제,불꽃/빛 축제,13:00~23:00,13,23,낮·밤 혼합,"운영시간 13:00~23:00 (총 10시간, 낮 5h, 밤 5h) → 낮과 밤 모두 운영","가을, 강변","낮,밤"
진주의 수호자들 - 유등빛을 지켜라,유적 탐방,13:00~21:00 (날짜에 따라 상이함),13,21,낮 중심,"운영시간 13:00~21:00 (총 8시간, 낮 5h, 밤 3h) → 낮과 밤 모두 운영",가을,"낮,밤"
진해 벚꽃장,지역 상권,18:00~20:00,18,20,밤 중심,"운영시간 18:00~20:00 (총 2시간, 낮 0h, 밤 2h) → 밤 중심",봄,밤
진해군항제,꽃 축제,00:00 ~ 24:00,0,24,낮·밤 혼합,"운영시간 0:00~0:00 (총 24시간, 낮 12h, 밤 6h) → 낮과 밤 모두 운영",봄,"낮,밤"
창경궁 야간 상시관람,문화재 야행,매주 월요일 휴궁일시간 홈페이지 참조,,,정보 없음,정보 부족,"봄,가을,여름",밤
창경궁 야연,전통 문화 체험,17:00~20:30,17,20,밤 중심,"운영시간 17:00~20:00 (총 3시간, 낮 1h, 밤 2h) → 밤 중심","봄,가을","낮,밤"
창녕국가유산야행,문화재 야행,18:00~22:00,18,22,밤 중심,"운영시간 18:00~22:00 (총 4시간, 낮 0h, 밤 4h) → 밤 중심","봄,가을",밤
창녕낙동강유채축제,꽃 축제,09:00~21:00,9,21,낮 중심,"운영시간 9:00~21:00 (총 12시간, 낮 9h, 밤 3h) → 낮과 밤 모두 운영",봄,"낮,밤"
창덕궁 깊이보기 -심화해설-,유적 탐방,2.510069444,,,정보 없음,정보 부족,"봄,가을",낮
창덕궁 약다방,전통 문화 체험,10:30~16:20,10,16,낮 중심,"운영시간 10:00~16:00 (총 6시간, 낮 6h, 밤 0h) → 낮 중심","봄,가을",낮
창전에코축제,환경 보호,15:00~19:00,15,19,낮 중심,"운영시간 15:00~19:00 (총 4시간, 낮 3h, 밤 1h) → 낮 중심","가을, 자연 친화적","낮,밤"
책 읽는 대한민국,문학/책 축제,11:00~19:00,11,19,낮 중심,"운영시간 11:00~19:00 (총 8시간, 낮 7h, 밤 1h) → 낮 중심","봄,가을","낮,밤"
처인성문화제,역사 재현,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심",가을,낮
천리포수목원 가을축제,산/숲 축제,09:00~18:00,9,18,낮 중심,"운영시간 9:00~18:00 (총 9시간, 낮 9h, 밤 0h) → 낮 중심","가을, 산/숲",낮
천리포수목원 목련축제,꽃 축제,09:00~18:00,9,18,낮 중심,"운영시간 9:00~18:00 (총 9시간, 낮 9h, 밤 0h) → 낮 중심","봄, 자연",낮
천리포수목원 봄축제,꽃 축제,09:00~18:00,9,18,낮 중심,"운영시간 9:00~18:00 (총 9시간, 낮 9h, 밤 0h) → 낮 중심","봄, 자연",낮
천안 유니브시티 페스티벌,시민 참여,16:00~22:00(1일차) / 17:00~21:00(2일차),16,22,밤 중심,"운영시간 16:00~22:00 (총 6시간, 낮 2h, 밤 4h) → 낮과 밤 모두 운영","봄,가을","낮,밤"
천안라이트 in ARARIO,불꽃/빛 축제,19:30~22:00,19,22,밤 중심,"운영시간 19:00~22:00 (총 3시간, 낮 0h, 밤 4h) → 밤 중심","가을, 겨울, 도시",밤
천안문화도시 페스타,복합 문화 예술,13:00 ~ 22:00,13,22,낮·밤 혼합,"운영시간 13:00~22:00 (총 9시간, 낮 5h, 밤 4h) → 낮과 밤 모두 운영","봄,가을,도시","낮,밤"
천안흥타령춤축제,무용/퍼포먼스,10:00~22:00,10,22,낮 중심,"운영시간 10:00~22:00 (총 12시간, 낮 8h, 밤 4h) → 낮과 밤 모두 운영",가을,"낮,밤"
철원 한탄강 얼음트레킹 축제,등산/트레킹,09:00~17:00 (매표마감 16:00),9,17,낮 중심,"운영시간 9:00~17:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심",겨울,낮
청계사 이야기 인쇄소,전통 문화 체험,11:00~16:00,11,16,낮 중심,"운영시간 11:00~16:00 (총 5시간, 낮 5h, 밤 0h) → 낮 중심","봄,가을",낮
청계천에 숨겨진 왕의 보물을 찾아라!,시민 참여,"행사시간 : 9:00~18:00 공연시간 : 14시, 16시",9,18,낮 중심,"운영시간 9:00~18:00 (총 9시간, 낮 9h, 밤 0h) → 낮 중심","봄, 가을",낮
청남대 봄꽃축제 영춘제,꽃 축제,09:00~18:00(축제기간 토요일 한정 21:00까지 운영),9,18,낮 중심,"운영시간 9:00~18:00 (총 9시간, 낮 9h, 밤 0h) → 낮 중심",봄,낮
청년의 날 : 청년정책 박람회,커뮤니티 행사,09.20- 12:00~20:00 09.21- 11:00~18:00,12,20,낮 중심,"운영시간 12:00~20:00 (총 8시간, 낮 6h, 밤 2h) → 낮과 밤 모두 운영",가을,"낮,밤"
청도 국가유산 야행,문화재 야행,18:00~22:00,18,22,밤 중심,"운영시간 18:00~22:00 (총 4시간, 낮 0h, 밤 4h) → 밤 중심","봄,가을",밤
청도 정월대보름민속한마당,전통 의례/행사,11:00 ~ 19:00,11,19,낮 중심,"운영시간 11:00~19:00 (총 8시간, 낮 7h, 밤 1h) → 낮 중심",겨울,"낮,밤"
청도반시축제,농산물 축제,11:00~21:00,11,21,낮 중심,"운영시간 11:00~21:00 (총 10시간, 낮 7h, 밤 3h) → 낮과 밤 모두 운영","가을,야외","낮,밤"
